"week_start","TS_NaturalDisasters_norm_cov","TS_NaturalDisasters_gt","TS_EUPolitics_norm_cov","TS_EUPolitics_gt","TS_USPolitics_norm_cov","TS_USPolitics_gt","TS_MilitaryGeopolitics_norm_cov","TS_MilitaryGeopolitics_gt","TS_UkraineWar_norm_cov","TS_UkraineWar_gt","TS_EURightwing_norm_cov","TS_EURightwing_gt","TS_Diplomacy_norm_cov","TS_Diplomacy_gt","TS_IsraelGaza_norm_cov","TS_IsraelGaza_gt","TS_ClimateFires_norm_cov","TS_ClimateFires_gt","TS_Accidents_norm_cov","TS_Accidents_gt","TS_Elections_norm_cov","TS_Elections_gt","NYT_Diplomacy_norm_cov","NYT_Diplomacy_gt","NYT_AsiaGeopolitics_norm_cov","NYT_AsiaGeopolitics_gt","NYT_UkraineWar_norm_cov","NYT_UkraineWar_gt","NYT_IntLawCourts_norm_cov","NYT_IntLawCourts_gt","NYT_CrimeJustice_norm_cov","NYT_CrimeJustice_gt","NYT_Accidents_norm_cov","NYT_Accidents_gt","NYT_SyriaPolitics_norm_cov","NYT_SyriaPolitics_gt","NYT_GlobalLeaders_norm_cov","NYT_GlobalLeaders_gt","NYT_EconomicCrisis_norm_cov","NYT_EconomicCrisis_gt","NYT_IsraelGaza_norm_cov","NYT_IsraelGaza_gt","NYT_ReligionCulture_norm_cov","NYT_ReligionCulture_gt","NYT_Venezuela_norm_cov","NYT_Venezuela_gt"
2025-09-21,50.3334300957249,11,47.4804823746388,15.8,57.0652252199642,5,63.6629625143261,30.5,35.6890567649247,17.6,39.743848196138,5.6,45.5370303481284,3.2,31.9242198871229,18.75,30.1462066364794,10.3333333333333,29.1568029699604,6.8,15.0732066295219,1.25,35.6453915134656,3.2,61.3497490693496,8,41.1298104295334,5.5,40.8901082946388,26.8,42.0095281727987,26.8,52.2489704970352,6.4,18.8104903957311,9.6,54.2678035568792,6.2,80.8677024078734,4.6,29.4791079679446,11.25,24.6060359222335,2.4,22.854800189321,6.2
2025-09-28,48.9181489977983,11,49.3281832285343,16.6,48.0624760056415,3.4,40.0559434874858,16.75,38.8187286328716,15.6,30.4190842415573,5,40.8450768308828,3.6,41.4216397628796,30.25,60.2331238042689,11.6666666666667,44.0853138332381,10,26.1044922755137,2.5,55.0489087981046,3.6,45.2255596307131,8,39.9438395262133,5.25,44.5396262830129,25.4,46.5744505272877,25.4,75.9393813039478,6.8,18.1891912288135,9.6,44.5214299094893,5.8,70.7299370229178,4.8,22.9430920877505,18.5,20.5229470232683,2.4,34.6462479153686,5.8
2025-10-05,50.1231049888063,9.4,37.7989022658198,17,57.625994827376,4.2,25.8620892191996,14.75,25.2064949503084,14.8,27.1732386169339,5.2,71.1612414964144,4,65.6288420023046,37.25,32.6176700009799,9.66666666666667,19.7931137339303,5.4,21.6934700070792,0.5,49.4109757462941,4,46.4302526407057,7.6,32.2883664383412,4.25,42.791875041685,26.6,55.9373788811437,26.6,49.3605426327575,7.8,18.355629175279,10.6,60.023142963221,5.4,81.8396636905013,4.8,49.4408418292546,23.25,17.4817986847908,2.4,53.7134299569536,5.4
2025-10-12,36.9401389187903,10.2,42.8891332173984,16.8,38.3370009723794,4.8,19.0290318683357,18,46.9270663892028,14.8,16.8525879153278,5.8,56.8324016115491,3,70.814885428888,41,19.0543574709275,8,24.8764272244341,5.2,10.2706086909104,0.75,34.1407486440839,3,46.4636460533016,11.6,40.8538257593899,4.5,50.1403678607327,24,49.3254574417101,24,60.5622151824775,7.4,18.6437906211343,11.8,61.3719550834061,5.4,100,6.2,50.8506224737237,29.25,19.7387502852181,2.4,56.6128234078166,5.4
2025-10-19,32.3602793288754,13.6,78.0264616339644,15.2,47.466580077202,4.8,34.4757880665978,12,51.4749490829882,14.2,17.6996169888009,5.6,36.4007976155843,3.2,33.9665078652521,13.5,63.5653137211541,7.33333333333333,28.4647590929022,5.2,22.8830102138207,0.5,29.244619689074,3.2,50.1924883914976,8.2,45.1147801671717,4.75,41.4960888848274,23.2,56.8561626173209,23.2,47.4323510881441,7,20.9351004880347,8.8,67.0632705814093,6.2,80.4538626642497,6.2,26.34772626457,10.25,22.496210534617,2.2,30.4898202454278,6.2
2025-10-26,88.0384608142078,16.2,42.2523569114269,15.2,42.1231663972508,3.4,47.8252278118864,11.75,43.2858655868596,13.2,43.1316559433379,6.4,33.9372600509031,3.4,55.8738880339372,12.5,60.1417489551602,7.33333333333333,47.1226056324742,10,28.0550658479687,1.5,26.2044692139573,3.4,63.267607221541,25,40.6213496372539,4.25,39.9673248958746,29.2,55.4687279879815,29.2,55.5150806844282,6.2,17.6233460431197,9.4,50.3034344561018,5.2,62.7852229051341,5,22.7712125529934,7,16.9366548484411,2.4,42.2658537263532,5.2
2025-11-02,100,11.4,45.6490129577515,20.4,38.04798768133,4,37.0596308402243,13,41.2888995206259,12,21.4363036606073,8.2,23.2024138045386,4.2,25.3878270167673,10.25,66.7111714788375,10,46.5487202259012,8.8,23.5325221578092,1.5,27.0595394097061,4.2,28.1466444458945,13,38.7091888496475,5,42.5550693083865,43.6,52.9148313798898,43.6,49.6705321245412,10.2,15.0418131063013,10.8,37.3353954358526,5.8,69.9964030859866,6,16.5524021080575,6.75,14.9168620688087,2.4,23.7101534739131,5.8
2025-11-09,58.8907063702857,12,36.5166667270329,17.6,55.5160790620656,4,37.6956878421594,12.75,30.6047990007493,12.6,16.3796841296689,8.2,34.972928709045,11,24.1667304136667,8.75,38.0893172723372,9,56.7098382437311,7.4,18.6945754364862,1,35.5657661097113,11,50.0895590991551,12.4,37.9704822319764,5.25,67.3767636242026,41,64.5353920142984,41,64.4562945731147,7,22.5243098571462,11.4,56.9254588351005,7.8,83.2982217972015,6,20.0735509572658,5.75,17.5247039391301,2.2,34.6314316167023,7.8
2025-11-16,45.1854653753366,10.4,64.0497107112091,18.4,57.7589215624764,4.6,50.770256692032,12.5,57.9066764969205,12,15.3494840870229,8.2,32.6234948681628,4.4,31.6664872063065,8,48.4862520914045,9.33333333333333,31.8911128475975,6.6,14.9860038705045,0.75,26.5051823966935,4.4,51.3750975896058,14.2,55.3061641886148,5.75,53.8148340084069,37.4,44.4667325390824,37.4,47.8084643058712,7,22.4765880171589,11.6,52.4308556486961,6.8,84.6691804120301,6.8,14.6629318074258,5.75,16.9429584223442,2.4,42.0715499346938,6.8
2025-11-23,77.4136404716742,7.4,67.4447444758051,17.6,46.7755589577588,3.6,19.0094222314538,11.75,76.2184676877234,13.4,21.756525752752,8,17.0307119112088,4,40.3313285133056,7.5,96.3557793662983,13.6666666666667,28.1604882430337,6.2,17.2772369213435,0.75,23.3942061575749,4,57.9962207433438,11.6,59.5003972970273,5.5,50.1971802002218,32.4,54.0132194344977,32.4,74.1149270427159,6.6,25.6358250269755,10,60.850755387741,4.8,70.6236829737738,5,24.3095052508008,5.25,25.0661856065647,2.2,42.6392852831757,4.8
2025-11-30,42.9080288691436,5.4,63.1957586220027,20.4,27.6907018833909,3.8,22.2379389875694,16.25,75.1073802746867,13,11.2328338235809,8.4,35.4627080618304,4.6,22.2160908130864,8.25,41.5747335331283,10.6666666666667,17.994385493817,5.6,9.55213405412257,1,18.5909141140784,4.6,42.2803310276741,16,34.5390708062804,6.75,32.8310263640599,47,29.1450117883929,47,38.4852588489717,6.8,14.6065796275155,13.6,46.7911254733078,5.2,62.8815572786374,6.4,17.5296228406458,5.5,23.5366077160097,2.6,45.1690688492734,5.2
2025-12-07,65.4363427696559,9,58.7574702772579,20,36.7243592566684,3.8,29.9787914740636,14.5,43.8460430366399,11,30.6937234166346,9.6,37.0539753403305,3.4,23.3280067833085,8.5,38.4472509710061,8.66666666666667,30.1649957247401,5.8,14.7847679090331,0.75,20.1834576460171,3.4,61.7446002194507,16.2,62.2247699236615,5.5,59.0068582763637,47.4,56.985345512891,47.4,55.0487360380136,7.4,23.452050147342,16.8,47.5051535958513,4.8,85.6282739630454,6.6,16.2565646707536,5.25,18.2817367660033,3,84.7862157853301,4.8
2025-12-14,40.8985581002361,9.6,100,27.6,36.878670171612,4.4,16.1299279154522,12.75,86.0432589864537,15.4,26.1524518032239,7.8,28.5743369889114,4.6,12.2360153668849,9.75,70.1626844932244,9,28.8496390872111,6,17.0686837057711,0.75,25.03005462295,4.6,47.5077770710479,13.4,61.6229705291664,5.5,56.1740808876911,37,100,37,96.3347088431938,8.2,27.1495748794767,17.6,34.7586894496323,7.4,89.8066740134754,5.8,15.7206319816993,5.25,27.6361207305814,2.6,44.4926483300383,7.4
2025-12-21,52.4464383704046,6.4,29.1855127273509,20.6,51.5731860214753,4.4,21.868149147475,11,58.1051214984328,13.6,17.6391750541635,4.8,20.5112492529686,2.4,14.0347152774748,7.75,49.9280911087443,12.6666666666667,19.6729715029171,6.8,8.32969188534726,0.5,21.1277485426578,2.4,30.1858388790085,10.8,43.5889548034939,4.75,34.1236289875051,24.6,47.7003763095898,24.6,49.257258442949,7.2,14.7234013511352,9.4,23.7716578035647,5.2,71.0639022336418,4.2,14.8516279794706,5,22.8268898735137,4,45.4157173521241,5.2
2025-12-28,39.3625973913728,8.8,18.177859778213,17.8,16.4548552525094,5.4,21.3088389247892,12.25,43.0279983984642,14.6,7.88297986517936,5.6,22.9624298839885,2.4,14.3792812303976,7.25,21.3926266814178,33.6666666666667,21.2215564565131,16.2,10.0326561818173,0.5,14.1972463365017,2.4,24.8715362302285,18,20.3177852959609,7.25,21.4029201268092,27,13.3427619520223,27,31.4171367701588,8,10.5336083943669,9,13.6613594244608,6,33.5082544949297,4.8,8.94696979778502,5,14.8487759955411,3,18.5758895054557,6
2023-12-31,NA,9.6,NA,11.6,NA,0.6,NA,14.75,NA,19.2,NA,5.8,NA,12,NA,29.25,NA,18.6666666666667,NA,12.6,NA,0.25,27.1775752961654,12,41.2815191801351,7,45.4104139194259,9.75,47.0368271529316,9.2,28.2247330235201,9.2,60.4494052897068,32.4,8.52026398712255,2.4,11.2518890117636,2.2,35.1028593855587,8.6,38.7153221923863,21,18.6359173333242,13,11.0696691539039,2.2
2024-01-07,NA,9.6,NA,13.6,NA,0.8,NA,17.25,NA,23,NA,9.2,NA,17.8,NA,25,NA,14.3333333333333,NA,12.8,NA,0.5,31.553961158661,17.8,40.2349210350137,9.2,39.6262282937207,10.5,72.8294656974207,15.6,41.9683469311941,15.6,44.1956770048435,35.2,12.0426935951373,3,18.5004126894396,2.6,43.3690822756302,10.8,48.9233485162675,19.25,21.7012756941587,12,18.206768092727,2.6
